age	distance	disease
young	59	NA
young	84	NA
young	153	NA
young	219	NA
young	230	NA
young	282	NA
young	98	NA
young	295	NA
young	215	NA
young	33	NA
young	100	NA
young	100	NA
young	181	NA
young	42	NA
young	83	NA
young	209	NA
young	162	NA
young	93	NA
young	212	NA
young	101	NA
young	165	NA
young	152	NA
young	175	NA
young	259	NA
young	173	NA
young	175	NA
young	239	NA
young	209	NA
young	232	NA
young	71	NA
young	168	NA
young	221	NA
young	207	NA
young	267	NA
young	106	NA
young	203	NA
young	255	NA
young	175	NA
young	53	NA
young	152	NA
young	213	NA
young	201	NA
young	226	NA
young	275	NA
young	78	NA
young	78	NA
young	162	NA
young	36	NA
young	237	NA
young	254	NA
young	209	NA
young	26	NA
young	218	NA
young	178	NA
young	207	NA
young	115	NA
young	123	NA
young	77	NA
young	58	NA
young	223	NA
young	189	NA
young	276	NA
young	80	NA
young	206	NA
young	116	NA
young	154	NA
young	298	NA
young	161	NA
young	236	NA
young	137	NA
young	283	NA
young	218	NA
young	65	NA
young	85	NA
young	33	NA
young	241	NA
young	277	NA
young	16	NA
young	252	NA
young	43	NA
young	224	NA
young	36	NA
young	217	NA
young	16	NA
young	293	NA
young	44	NA
young	278	NA
young	18	NA
young	126	NA
young	228	NA
young	142	NA
young	192	NA
young	129	NA
young	159	NA
young	115	NA
young	63	NA
young	158	NA
young	58	NA
young	32	NA
young	249	NA
young	126	NA
young	60	NA
young	91	NA
young	259	NA
young	69	NA
young	253	NA
young	11	NA
young	89	NA
young	155	NA
young	275	NA
young	159	NA
young	289	NA
young	240	NA
young	129	NA
young	178	NA
young	248	NA
young	39	NA
young	121	NA
young	64	NA
young	265	NA
young	71	NA
young	83	NA
young	26	NA
young	257	NA
young	275	NA
young	108	NA
young	210	NA
young	228	NA
young	72	NA
young	126	NA
young	131	NA
young	91	NA
young	60	NA
young	209	NA
young	294	NA
young	260	NA
young	39	NA
young	109	NA
young	170	NA
young	229	NA
young	22	NA
young	55	NA
young	243	NA
young	253	NA
young	101	NA
young	73	NA
young	17	NA
young	218	NA
young	24	NA
young	37	NA
young	162	NA
young	147	NA
young	32	NA
young	183	NA
young	14	NA
young	208	NA
young	23	NA
young	206	NA
young	272	NA
young	186	NA
young	134	NA
young	269	NA
young	164	NA
young	296	NA
young	203	NA
young	173	NA
young	242	NA
young	212	NA
young	142	NA
young	61	NA
young	68	NA
young	260	NA
young	51	NA
young	41	NA
young	109	NA
young	227	NA
young	164	NA
young	187	NA
young	170	NA
young	149	NA
young	21	NA
young	139	NA
young	48	NA
young	106	NA
young	258	NA
young	46	NA
young	43	NA
young	220	NA
young	223	NA
young	75	NA
young	97	NA
young	11	NA
young	225	NA
young	137	NA
young	272	NA
young	200	NA
young	24	NA
young	156	NA
young	146	NA
young	54	NA
young	82	NA
young	39	NA
young	192	NA
young	168	NA
young	295	NA
young	133	NA
young	120	NA
young	137	NA
young	216	NA
young	230	NA
young	113	NA
young	141	NA
young	211	NA
young	192	NA
young	136	NA
young	194	NA
young	95	NA
young	274	NA
young	130	NA
young	107	NA
young	288	NA
young	233	NA
young	184	NA
young	166	NA
young	242	NA
young	137	NA
young	286	NA
young	31	NA
young	196	NA
young	248	NA
young	183	NA
young	221	NA
young	287	NA
young	23	NA
young	30	NA
young	62	NA
young	295	NA
young	90	NA
young	214	NA
young	212	NA
young	75	NA
young	255	NA
young	107	NA
young	31	NA
young	106	NA
young	119	NA
young	176	NA
young	128	NA
young	63	NA
young	171	NA
young	81	NA
young	122	NA
young	196	NA
young	78	NA
young	80	NA
young	34	NA
young	91	NA
young	86	NA
young	162	NA
young	184	NA
young	201	NA
young	26	NA
young	163	NA
young	79	NA
young	68	NA
young	171	NA
young	176	NA
young	153	NA
young	145	NA
young	63	NA
young	282	NA
young	49	NA
young	122	NA
young	160	NA
young	88	NA
young	180	NA
young	198	NA
young	157	NA
young	53	NA
young	132	NA
young	281	NA
young	222	NA
young	286	NA
young	186	NA
young	183	NA
young	86	NA
young	267	NA
young	186	NA
young	145	NA
young	238	NA
young	90	NA
young	148	NA
young	245	NA
young	70	NA
young	231	NA
young	79	NA
young	139	NA
young	194	NA
young	199	NA
young	81	NA
young	132	NA
young	218	NA
young	262	NA
young	28	NA
young	149	NA
young	159	NA
young	157	NA
young	135	NA
young	250	NA
young	294	NA
young	282	NA
young	264	NA
young	277	NA
young	38	NA
young	130	NA
young	184	NA
young	86	NA
young	78	NA
young	18	NA
young	214	NA
young	28	NA
young	137	NA
young	214	NA
young	155	NA
young	73	NA
young	18	NA
young	186	NA
young	275	NA
young	41	NA
young	65	NA
young	105	NA
young	80	NA
young	277	NA
young	240	NA
young	230	NA
young	133	NA
young	170	NA
young	91	NA
young	198	NA
young	214	NA
young	37	NA
young	248	NA
young	135	NA
young	43	NA
young	73	NA
young	289	NA
young	143	NA
young	172	NA
young	122	NA
young	191	NA
young	148	NA
young	120	NA
young	225	NA
young	35	NA
young	140	NA
young	82	NA
young	10	NA
young	295	NA
young	240	NA
young	95	NA
young	240	NA
young	259	NA
young	208	NA
young	137	NA
young	112	NA
young	165	NA
young	255	NA
young	27	NA
young	240	NA
young	137	NA
young	95	NA
young	297	NA
young	297	NA
young	199	NA
young	284	NA
young	270	NA
young	107	NA
young	184	NA
young	289	NA
young	152	NA
young	222	NA
young	173	NA
young	141	NA
young	86	NA
young	44	NA
young	67	NA
young	52	NA
young	208	NA
young	217	NA
young	253	NA
young	198	NA
young	147	NA
young	119	NA
young	212	NA
young	57	NA
young	264	NA
young	152	NA
young	189	NA
young	138	NA
young	50	NA
young	95	NA
young	145	NA
young	59	NA
young	233	NA
young	59	NA
young	42	NA
young	144	NA
young	30	NA
young	131	NA
young	225	NA
young	177	NA
young	284	NA
young	62	NA
young	265	NA
young	222	NA
young	20	NA
young	294	NA
young	249	NA
young	118	NA
young	131	NA
young	245	NA
young	268	NA
young	146	NA
young	287	NA
young	104	NA
young	123	NA
young	159	NA
young	142	NA
young	13	NA
young	258	NA
young	248	NA
young	148	NA
young	22	NA
young	80	NA
young	114	NA
young	30	NA
young	236	NA
young	189	NA
young	219	NA
young	39	NA
young	87	NA
young	183	NA
young	183	NA
young	70	NA
young	224	NA
young	116	NA
young	285	NA
young	219	NA
young	209	NA
young	69	NA
young	36	NA
young	65	NA
young	61	NA
young	98	NA
young	25	NA
young	206	NA
young	192	NA
young	135	NA
young	278	NA
young	36	NA
young	107	NA
young	47	NA
young	53	NA
young	244	NA
young	194	NA
young	81	NA
young	56	NA
young	95	NA
young	284	NA
young	89	NA
young	228	NA
young	129	NA
young	190	NA
young	272	NA
young	290	NA
young	50	NA
young	274	NA
young	287	NA
young	224	NA
young	19	NA
young	252	NA
young	294	NA
young	33	NA
young	163	NA
young	103	NA
young	191	NA
young	157	NA
young	214	NA
young	156	NA
young	276	NA
young	16	NA
young	135	NA
young	49	NA
young	238	NA
young	207	NA
young	225	NA
young	97	NA
young	121	NA
young	295	NA
young	52	NA
young	94	NA
young	258	NA
young	134	NA
young	244	NA
young	15	NA
young	281	NA
young	258	NA
young	152	NA
young	298	NA
young	216	NA
young	37	NA
young	270	NA
young	188	NA
young	197	NA
young	187	NA
young	226	NA
young	139	NA
young	15	NA
young	66	NA
young	230	NA
young	219	NA
young	112	NA
young	247	NA
young	45	NA
young	223	NA
young	104	NA
young	264	NA
young	18	NA
young	62	NA
young	150	NA
young	148	NA
young	270	NA
young	185	NA
young	95	NA
young	30	NA
young	192	NA
young	156	NA
young	198	NA
young	154	NA
young	127	NA
young	264	NA
young	63	NA
young	118	NA
young	52	NA
young	249	NA
young	295	NA
young	91	NA
young	293	NA
young	192	NA
young	115	NA
young	129	NA
young	296	NA
young	153	NA
young	39	NA
young	245	NA
young	32	NA
young	278	NA
young	134	NA
young	72	NA
young	270	NA
young	18	NA
young	251	NA
young	281	NA
young	36	NA
young	278	NA
young	295	NA
young	117	NA
young	280	NA
young	262	NA
young	110	NA
young	65	NA
young	279	NA
young	180	NA
young	189	NA
young	273	NA
young	17	NA
young	56	NA
young	262	NA
young	275	NA
young	83	NA
young	194	NA
young	237	NA
young	160	NA
young	145	NA
young	95	NA
young	103	NA
young	230	NA
young	82	NA
young	253	NA
young	220	NA
young	35	NA
young	169	NA
young	211	NA
young	11	NA
young	58	NA
young	49	NA
young	54	NA
young	99	NA
young	46	NA
young	63	NA
young	72	NA
young	67	NA
young	110	NA
young	56	NA
young	298	NA
young	182	NA
young	179	NA
young	208	NA
young	200	NA
young	191	NA
young	275	NA
young	238	NA
young	89	NA
young	274	NA
young	230	NA
young	13	NA
young	194	NA
young	40	NA
young	24	NA
young	13	NA
young	37	NA
young	95	NA
young	190	NA
young	22	NA
young	38	NA
young	53	NA
young	146	NA
young	150	NA
young	137	NA
young	246	NA
young	292	NA
young	43	NA
young	87	NA
young	196	NA
young	192	NA
young	11	NA
young	263	NA
young	21	NA
young	85	NA
young	259	NA
young	36	NA
young	266	NA
young	239	NA
young	123	NA
young	297	NA
young	144	NA
young	251	NA
young	50	NA
young	268	NA
young	127	NA
young	163	NA
young	51	NA
young	36	NA
young	213	NA
young	29	NA
young	240	NA
young	166	NA
young	256	NA
young	208	NA
young	113	NA
young	154	NA
young	23	NA
young	271	NA
young	237	NA
young	297	NA
young	92	NA
young	184	NA
young	262	NA
young	78	NA
young	138	NA
young	147	NA
young	24	NA
young	88	NA
young	60	NA
young	127	NA
young	120	NA
young	244	NA
young	27	NA
young	165	NA
young	110	NA
young	197	NA
young	282	NA
young	123	NA
young	250	NA
young	294	NA
young	196	NA
young	32	NA
young	65	NA
young	270	NA
young	30	NA
young	52	NA
young	246	NA
young	267	NA
young	77	NA
young	53	NA
young	212	NA
young	144	NA
young	56	NA
young	57	NA
young	85	NA
young	146	NA
young	249	NA
young	145	NA
young	41	NA
young	230	NA
young	204	NA
young	115	NA
young	81	NA
young	195	NA
young	169	NA
young	188	NA
young	275	NA
young	155	NA
young	150	NA
young	46	NA
young	122	NA
young	118	NA
young	158	NA
young	201	NA
young	247	NA
young	200	NA
young	24	NA
young	53	NA
young	99	NA
young	16	NA
young	68	NA
young	252	NA
young	154	NA
young	128	NA
young	27	NA
young	21	NA
young	170	NA
young	69	NA
young	175	NA
young	42	NA
young	173	NA
young	151	NA
young	193	NA
young	18	NA
young	252	NA
young	276	NA
young	157	NA
young	110	NA
young	68	NA
young	82	NA
young	178	NA
young	255	NA
young	227	NA
young	264	NA
young	64	NA
young	134	NA
young	109	NA
young	209	NA
young	27	NA
young	69	NA
young	30	NA
young	109	NA
young	232	NA
young	11	NA
young	179	NA
young	17	NA
young	203	NA
young	296	NA
young	277	NA
young	150	NA
young	211	NA
young	208	NA
young	244	NA
young	298	NA
young	85	NA
young	136	NA
young	281	NA
young	187	NA
young	299	NA
young	109	NA
young	168	NA
young	53	NA
young	112	NA
young	132	NA
young	281	NA
young	168	NA
young	210	NA
young	234	NA
young	16	NA
young	295	NA
young	114	NA
young	89	NA
young	57	NA
young	191	NA
young	52	NA
young	86	NA
young	46	NA
young	174	NA
young	97	NA
young	136	NA
young	73	NA
young	239	NA
young	224	NA
young	16	NA
young	31	NA
young	44	NA
young	78	NA
young	147	NA
young	278	NA
young	93	NA
young	182	NA
young	164	NA
young	143	NA
young	87	NA
young	106	NA
young	273	NA
young	111	NA
young	281	NA
young	277	NA
young	270	NA
young	156	NA
young	170	NA
young	124	NA
young	161	NA
young	230	NA
young	234	NA
young	60	NA
young	139	NA
young	158	NA
young	207	NA
young	72	NA
young	77	NA
young	295	NA
young	267	NA
young	74	NA
young	240	NA
young	12	NA
young	206	NA
young	85	NA
young	210	NA
young	114	NA
young	272	NA
young	44	NA
young	34	NA
young	182	NA
young	56	NA
young	161	NA
young	171	NA
young	210	NA
young	294	NA
young	82	NA
young	283	NA
young	156	NA
young	43	NA
young	216	NA
young	194	NA
young	185	NA
young	147	NA
young	276	NA
young	67	NA
young	205	NA
young	59	NA
young	284	NA
young	187	NA
young	254	NA
young	77	NA
young	132	NA
young	140	NA
young	67	NA
young	132	NA
young	90	NA
young	258	NA
young	172	NA
young	188	NA
young	126	NA
young	123	NA
young	64	NA
young	62	NA
young	110	NA
young	215	NA
young	271	NA
young	293	NA
young	43	NA
young	80	NA
young	77	NA
young	177	NA
young	30	NA
young	16	NA
young	272	NA
young	23	NA
young	125	NA
young	231	NA
young	229	NA
young	12	NA
young	101	NA
young	36	NA
young	76	NA
young	202	NA
young	282	NA
young	288	NA
young	164	NA
young	139	NA
young	133	NA
young	217	NA
young	257	NA
young	182	NA
young	205	NA
young	214	NA
young	153	NA
young	148	NA
young	197	NA
young	113	NA
young	37	NA
young	84	NA
young	162	NA
young	10	NA
young	22	NA
young	284	NA
young	159	NA
young	153	NA
young	226	NA
young	176	NA
young	92	NA
young	33	NA
young	271	NA
young	255	NA
young	86	NA
young	86	NA
young	74	NA
young	206	NA
young	197	NA
young	253	NA
young	94	NA
young	199	NA
young	230	NA
young	109	NA
young	242	NA
young	258	NA
young	126	NA
young	80	NA
young	124	NA
young	160	NA
young	54	NA
young	75	NA
young	205	NA
young	210	NA
young	92	NA
young	24	NA
young	157	NA
young	233	NA
young	87	NA
young	91	NA
young	132	NA
young	207	NA
young	101	NA
young	105	NA
young	223	NA
young	226	NA
young	298	NA
young	172	NA
young	216	NA
young	24	NA
young	141	NA
young	101	NA
young	129	NA
young	40	NA
young	207	NA
young	18	NA
young	59	NA
young	244	NA
young	86	NA
young	106	NA
young	228	NA
young	83	NA
young	260	NA
young	168	NA
young	250	NA
young	255	NA
young	153	NA
young	272	NA
young	234	NA
young	51	NA
young	127	NA
young	243	NA
young	56	NA
young	174	NA
young	145	NA
young	274	NA
young	43	NA
young	69	NA
young	160	NA
young	20	NA
young	122	NA
young	185	NA
young	190	NA
young	276	NA
young	192	NA
young	213	NA
young	140	NA
young	150	NA
young	200	NA
young	193	NA
young	174	NA
young	134	NA
young	65	NA
young	195	NA
young	147	NA
young	147	NA
young	46	NA
young	198	NA
young	150	NA
young	276	NA
young	24	NA
young	173	NA
young	86	NA
young	253	NA
young	251	NA
young	120	NA
young	143	NA
young	286	NA
young	295	NA
young	232	NA
young	177	NA
young	172	NA
young	63	NA
young	286	NA
young	83	NA
young	262	NA
young	142	NA
young	129	NA
young	100	NA
young	157	NA
young	219	NA
young	186	NA
young	229	NA
young	167	NA
young	300	NA
young	61	NA
young	86	NA
young	154	NA
young	76	NA
young	203	NA
young	242	NA
young	292	NA
young	80	NA
young	56	NA
young	31	NA
young	146	NA
young	249	NA
young	105	NA
young	188	NA
young	146	NA
young	67	NA
young	189	NA
young	28	NA
young	242	NA
young	187	NA
young	82	NA
young	106	NA
young	66	NA
young	259	NA
young	21	NA
young	39	NA
young	139	NA
young	40	NA
young	122	NA
young	188	NA
young	184	NA
young	273	NA
young	145	NA
young	175	NA
young	26	NA
young	35	NA
young	26	NA
young	257	NA
young	294	NA
young	108	NA
young	71	NA
young	100	NA
young	153	NA
young	146	NA
young	227	NA
young	86	NA
young	169	NA
young	143	NA
young	258	NA
young	91	NA
young	293	NA
young	240	NA
young	50	NA
young	112	NA
young	160	NA
young	136	NA
young	147	NA
young	164	NA
young	147	NA
young	253	NA
young	209	NA
young	122	NA
young	172	NA
young	245	NA
young	168	NA
young	248	NA
young	239	NA
young	63	NA
young	56	NA
young	32	NA
young	49	NA
young	103	NA
young	103	NA
young	27	NA
young	234	NA
young	200	NA
young	205	NA
young	215	NA
young	238	NA
young	181	NA
young	166	NA
young	57	NA
young	148	NA
young	38	NA
young	265	NA
young	291	NA
young	270	NA
young	39	NA
young	121	NA
young	238	NA
young	103	NA
young	41	NA
young	104	NA
young	288	NA
young	119	NA
young	278	NA
young	181	NA
young	84	NA
young	50	NA
young	202	NA
young	23	NA
young	282	NA
young	289	NA
young	126	NA
young	279	NA
young	137	NA
young	27	NA
young	277	NA
young	162	NA
young	164	NA
young	132	NA
young	56	NA
young	25	NA
young	24	NA
young	39	NA
young	131	NA
young	264	NA
young	272	NA
young	46	NA
young	156	NA
young	15	NA
young	29	NA
young	50	NA
young	135	NA
young	176	NA
young	143	NA
young	169	NA
young	280	NA
young	70	NA
young	262	NA
young	121	NA
young	46	NA
young	224	NA
young	77	NA
young	130	NA
young	28	NA
young	206	NA
young	216	NA
young	105	NA
young	70	NA
young	45	NA
young	135	NA
young	60	NA
young	107	NA
young	232	NA
young	11	NA
young	11	NA
young	132	NA
young	206	NA
young	142	NA
young	123	NA
young	188	NA
young	207	NA
young	14	NA
young	98	NA
young	233	NA
young	67	NA
young	226	NA
young	296	NA
young	190	NA
young	186	NA
young	136	NA
young	184	NA
young	86	NA
young	192	NA
young	25	NA
young	252	NA
young	63	NA
young	70	NA
young	149	NA
young	278	NA
young	19	NA
young	249	NA
young	169	NA
young	263	NA
young	91	NA
young	21	NA
young	255	NA
young	136	NA
young	255	NA
young	143	NA
young	207	NA
young	87	NA
young	183	NA
young	227	NA
young	144	NA
young	289	NA
young	268	NA
young	255	NA
young	73	NA
young	116	NA
young	274	NA
young	65	NA
young	162	NA
young	117	NA
young	178	NA
young	26	NA
young	290	NA
young	232	NA
young	197	NA
young	170	NA
young	25	NA
young	157	NA
young	107	NA
young	157	NA
young	227	NA
young	283	NA
young	74	NA
young	258	NA
young	83	NA
young	165	NA
young	232	NA
young	237	NA
young	279	NA
young	117	NA
young	104	NA
young	254	NA
young	279	NA
young	25	NA
young	222	NA
young	231	NA
young	138	NA
young	117	NA
young	249	NA
young	55	NA
young	115	NA
young	149	NA
young	162	NA
young	178	NA
young	136	NA
young	166	NA
young	284	NA
young	196	NA
young	15	NA
young	74	NA
young	12	NA
young	194	NA
young	296	NA
young	169	NA
young	44	NA
young	136	NA
young	119	NA
young	278	NA
young	55	NA
young	265	NA
young	162	NA
young	248	NA
young	16	NA
young	46	NA
young	57	NA
young	227	NA
young	72	NA
young	135	NA
young	52	NA
young	27	NA
young	17	NA
young	152	NA
young	201	NA
